id_port,nama_nms,nama_lokasi,id_merk,nama_ne,rack,shelf,slot,port,board,user,frekuensi,deskripsi
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,3,3,2,I04T40G-1/DP,IDLE,194:05:00,#2. PLAN METRO PBR-KIJO ;
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,3,3,3,I04T40G-1/DP,K3 TSEL,194:05:00,PORT P3 TSEL 10G BELANTI-MRPYN|
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,3,3,4,I04T40G-1/DP,KE,194:05:00,#4 IDLE
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,5,1,1,I01T10G-1/LH,KMBO,194:03:00,METRO MBO-KIJO
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,5,2,1,I01T40G-1/DP,IDLE,194:02:00,....
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,5,4,1,I01T10G-1/LH,,194:01:00,-
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,5,5,1,I01T40G-1/DP,IDLE,193:02:00,....
,JASUKA,KILIRANJAO,3,ONN-X (KILIRANJO) ,0,5,7,1,I01T10G-1/LH,KL,194:00:00,#4_TSEL BELANTI-BTC
,JASUKA,PADANG SIBUSUK,3,ONN-X (PADANG SIBUSUK) ,0,1,10,1,I01T10G-1/LH,PSEL,194:00:00,TELKOMSEL 
,JASUKA,PADANG SIBUSUK,3,ONN-X (PADANG SIBUSUK) ,0,2,6,1,I01T10G-1/LH,PSEL,194:00:00,TELKOMSEL 
,JASUKA,SOLOK,3,ONN-X (SOLOK) ,0,1,11,1,I01T10G-1/LH,SSEL,194:00:00,TELKOMSEL 
,JASUKA,SOLOK,3,ONN-X (SOLOK) ,0,1,13,1,I01T10G-1/LH,,193:08:00,Idle 
,JASUKA,SOLOK,3,ONN-X (SOLOK) ,0,1,14,1,I01T10G-1/LH,SEL ,194:04:00,PTN TSEL PD - SOLOK 
,JASUKA,SOLOK,3,ONN-X (SOLOK) ,0,2,5,1,I01T10G-1/LH,SSEL,194:00:00,TELKOMSEL 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,1,11,1,I01T10G-1/LH,PSEL,194:00:00,TELKOMSEL 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,1,13,1,I01T10G-1/LH,IDLE,193:09:00,.....
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,1,14,1,I01T10G-1/LH,PE PD,193:07:00,Metro-E PD - PBR via Kijo 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,1,15,1,I01T10G-1/LH,,193:08:00,-
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,2,1,1,I04T40G-1/DP,PN,194:05:00,#1-PLAN CNOP BLNTI-PD-PBR-MARPOYAN 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,2,1,2,I04T40G-1/DP,PRO,194:05:00,#2_METRO PD-KIJO 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,2,1,3,I04T40G-1/DP,PEL,194:05:00,|P3 TSEL 10G BELANTI-MRPYN|
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,2,1,4,I04T40G-1/DP,PL,194:05:00,#4_TSEL BELANTI-BTC
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,2,3,1,I01T10G-1/LH,PEL ,194:04:00,PTN TSEL PD - SOLOK
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,5,1,I01T10G-1/LH,,194:02:00,-
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,6,1,I01T10G-1/LH,PLT-,194:01:00,TSEL BLT-DLD
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,7,1,I01T10G-1/LH,PLT-,194:00:00,TSEL BLT-KNG
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,8,1,I04T40G-1/DP,,193:09:00,-
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,12,1,I04T40G-1/DP,,193:08:00,#1.....
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,12,2,I04T40G-1/DP,PL,193:08:00,#2 TSEL BLT-DLD 
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,12,3,I04T40G-1/DP,IDLE,193:08:00,#3CNOP MRPYAN_PBR_PD_BLANTI via BKT PT193.7
,JASUKA,PADANG,3,ONN-X (PADANG) ,0,3,12,4,I04T40G-1/DP,PTSEL,193:08:00,#3 #4 TSEL BLT-MARPOYAN
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,1,1,I04T40G-1/DP,BN,193:09:00,#1_PLAN TSEL NARU-1 BLNTI to KNANGA 
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,1,2,I04T40G-1/DP,BN,193:09:00,#2_PLAN TSEL NARU-2 BLANTI to KNANGA 
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,1,3,I04T40G-1/DP,BE,193:09:00,#3 IDLE 
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,1,4,I04T40G-1/DP,BE,193:09:00,#4 IDLE
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,3,1,I04T40G-1/DP,B...,193:08:00,#1.......
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,3,2,I04T40G-1/DP,BL,193:08:00,#2 TSEL BLT-DLD 
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,3,3,I04T40G-1/DP,BEL,193:08:00,#3- TSEL BLT-MARPOYAN 
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,3,4,I04T40G-1/DP,BL,193:08:00,#4 TSEL BLT-MARPOYAN
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,13,1,I01T10G-1/LH,,194:02:00,-
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,14,1,I01T10G-1/LH,BLT-,194:01:00,TSEL BLT-DLD
,JASUKA,BELANTI,3,ONN-X (TTC BLANTI) ,0,2,15,1,I01T10G-1/LH,BLT-,194:00:00,TSEL BLT-KNG
,JASUKA,TELUK KUANTAN,3,ONN-X (TELUK KUANTAN) ,0,1,9,1,I01T10G-1/LH,IDLE,194:00:00,.....
,JASUKA,TELUK KUANTAN,3,ONN-X (TELUK KUANTAN) ,0,2,6,1,I01T10G-1/LH,IDLE,194:00:00,.....
,JASUKA,TJ PAUH,3,ONN-X (TANJUNG PAUH) ,0,1,12,1,I01T10G-1/LH,IDLE,194:00:00,....
,JASUKA,TJ PAUH,3,ONN-X (TANJUNG PAUH) ,0,2,6,1,I01T10G-1/LH,IDLE,194:00:00,....
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,1,11,1,I01T10G-1/LH,Bbr ,194:00:00,Tsel Pbr Arifin Achmad
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,6,1,I01T10G-1/LH,Brif,194:00:00,Tsel Arifin Achmad PBR
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,8,1,I01T10G-1/LH,BEL ,193:01:00,PTN TSEL BKN-AA
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,9,1,I04T40G-1/DP,BN,193:08:00,#1 PLAN TSEL PBR-BKN 
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,9,2,I04T40G-1/DP,BRO,193:08:00,#2 METRO PBR-BKN 
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,9,3,I04T40G-1/DP,BE,193:08:00,#3 IDLE 
,JASUKA,BANGKINANG,3,ONN-X (BANGKINANG) ,0,2,9,4,I04T40G-1/DP,Bsel,193:08:00,#4 Telsel Bkn-Pbr
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,1,10,1,I01T10G-1/LH,,194:03:00,-
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,1,11,1,I04T40G-1/DP,IDLE,194:02:00,DIR.O02CSP_pekanbaru(SON) 001.014.03
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,1,13,1,I01T10G-1/LH,,194:01:00,-
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,1,14,1,I01T10G-1/LH,IDLE,193:07:00,193.9 Dir BNC
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,2,8,1,I01T10G-1/LH,Pl,194:00:00,IX Tsel Kenanga0/3/1 - PBR GE1/0/2
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,2,9,1,I04T40G-1/DP,PTSEL KNG_0/1/0,193:02:00,#1 IX TSEL KNG_0/1/0-PBR_7/0/2 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,2,9,2,I04T40G-1/DP,P,193:02:00,#2TSEL IX PBR_7/0/1-KNG_2/2/2 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,2,9,3,I04T40G-1/DP,P...,193:02:00,#3...........
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,2,9,4,I04T40G-1/DP,PTSEL KNG_1/1/1,193:02:00,#4 IX TSEL KNG_1/1/1-PBR_1/0/6
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,3,11,1,I01T10G-1/LH,PARPOYAN - DLD PT HUAWEI,193:09:00,TSEL MARPOYAN - DLD PT HUAWEI PBR 250_0_16 TQX PORT3
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,3,12,1,I01T10G-1/LH,,193:07:00,-
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,3,13,1,I01T10G-1/LH,PI,193:02:00,OPERASI ARIFIN AHMAD - BKT
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,3,14,1,I01T10G-1/LH,PARPOYAN,193:08:00,TSEL MARPOYAN-KENANGA TC HUAWEI_288_15#7
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,3,15,1,I01T10G-1/LH,IDLE,194:04:00,......
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,1,1,I04T40G-1/DP,IDLE,193:02:00,.....
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,3,1,I04T40G-1/DP,PN,194:05:00,#1-PLAN CNOP BLNTI-PD-PBR-MARPOYAN ; 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,3,2,I04T40G-1/DP,PN,194:05:00,#2 PLAN METRO PBR-KIJO; 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,3,3,I04T40G-1/DP,IDLE,194:05:00,P3 TSEL 10G BELANTI-MRPYN PT 194.2 P3 DIR MRPYN|
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,3,4,I04T40G-1/DP,PE,194:05:00,#4 IDLE
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,5,1,I04T40G-1/DP,PN,193:08:00,#1 PLAN TSEL PBR-BKN 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,5,2,I04T40G-1/DP,PRO,193:08:00,#2 METRO PBR-BKN 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,5,3,I04T40G-1/DP,IDLE,193:08:00,#3TSEL PD.BELANTI-MARPOYAN PT 193.7 #3 TO PDG
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,4,5,4,I04T40G-1/DP,Psel,193:08:00,#4 Telsel_Pbr-Bkn
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,1,1,I01T10G-1/LH,IDLE,194:01:00,.....
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,2,1,I01T10G-1/LH,IDLE,194:03:00,"PTN TSEL AA-DMI (TC SBCS FREK. 192,1#2)"
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,3,1,I04T40G-1/DP,PNET,192:09:00,"#1 TIXNET KNG-BTC via PG,trib"
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,3,2,I04T40G-1/DP,PL,192:09:00,#2 TSEL PBR-AA 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,3,3,I04T40G-1/DP,IDLE,192:09:00,#3-PLAN CNOP BLANTI_PD_PBR_MARPOYAN PT 193.7
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,3,4,I04T40G-1/DP,PE,192:09:00,#4 IDLE
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,5,1,I04T40G-1/DP,PL,194:02:00,#1_TSEL MARPOYAN-BTC 
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,5,2,I04T40G-1/DP,PL,194:02:00,#2_TSEL AA-DLD |P3 TSEL 10G BELANTI-MRPYN|
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,5,3,I04T40G-1/DP,IDLE,194:02:00,
,JASUKA,PEKANBARU,3,ONN-X (PEKANBARU) ,0,5,5,4,I04T40G-1/DP,IDLE,194:02:00,
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,1,10,1,I01T10G-1/LH,AARP,194:00:00,TSEL MARPOYAN-KENANGA
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,1,12,1,I01T10G-1/LH,Arifin,193:07:00,TSEl arifin-blanti via kiliranjao
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,5,1,I01T10G-1/LH,Aang,194:00:00,Tsel Bangkinang
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,6,1,I01T10G-1/LH,AARPOYAN-DLD PT HUAWEI,193:09:00,TSEL MARPOYAN-DLD PT HUAWEI PBR 250_0_16 TQX PORT3
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,7,1,I01T10G-1/LH,Asel,193:07:00,Telkomsel Arifin Ahmad - Padang Lamda 10
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,9,1,I01T10G-1/LH,IDLE,193:02:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,10,1,I01T10G-1/LH,AARP,193:08:00,TSEL MARPOYAN-KENANGA
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,12,1,I01T10G-1/LH,A TSEL AA,194:04:00,IP FSA TSEL AA (MARPOYAN) - PD (BELANTI)_2
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,13,1,I01T10G-1/LH,A TSEL AA,194:01:00,IP FSA TSEL AA (MARPOYAN) - PD (BELANTI)_1
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,2,15,1,I01T10G-1/LH,AEL,194:03:00,PTN TSEL ARIFIN AHMAD - DUMAI 
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,1,1,I04T40G-1/DP,AEL ,193:01:00,#1 T-SEL MARPOYAN-DANGAS 
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,1,2,I04T40G-1/DP,IDLE,193:01:00,#2_MARPOYAN-DLD_PG_SBCS_192.200#02 |P3 TSEL 10G BELANTI-MRPYN|
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,1,3,I04T40G-1/DP,IDLE,193:01:00,
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,1,4,I04T40G-1/DP,IDLE,193:01:00,
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,3,1,I01T10G-1/LH,A...,192:09:00,#1............
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,3,2,I01T10G-1/LH,AN,192:09:00,#2 PLAN TSEL PBR-AA  
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,3,3,I01T10G-1/LH,AANTI,192:09:00,#3-BELANTI-MARPOYAN
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,3,4,I01T10G-1/LH,IDLE,192:09:00,#4-PLAN CNOP MRPOYAN_PBR_PD_BLANTI via B.Tinggi
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,3,6,1,I01T10G-1/LH,AEL ,193:01:00,PTN TSEL BKN-AA
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,1,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,2,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,3,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,4,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,5,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,6,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,7,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,8,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,9,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,ARIFIN AHMAD,3,ONN-X (TTC ARIFIN AHMAD) ,0,4,1,10,I10T100G-2/CQP,IDLE,196:00:00,.....
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,8,1,I01T10G-1/LH,KL,194:00:00,IX TSEL KNG 0/3/1-PBR GE1/0/2
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,10,1,I04T40G-1/DP,KL,193:02:00,#1 TSEL KNGA(0/1/0)-PBR(7/0/2) 
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,10,2,I04T40G-1/DP,KL,193:02:00,#2 TSEL IX PBR_7/0/1-KNG_2/2/2; 
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,10,3,I04T40G-1/DP,KL,193:02:00,#3 TSEL KNGA-RGT 1G 
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,10,4,I04T40G-1/DP,KTSEL KNG_1/1/1,193:02:00,#4 IX TSEL KNG_1/1/1-PBR_1/0/6
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,1,13,1,I01T10G-1/LH,Ksel (3)TTC Aripin Ahmad - TTC Belanti,193:09:00,IFSA Tsel (3)TTC Aripin Ahmad - TTC Belanti PD via KJO
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,2,6,1,I01T10G-1/LH,KARP,194:00:00,TSEL MARPOYAN-KENANGA
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,2,8,1,I01T10G-1/LH,,193:07:00,-
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,1,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,2,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,3,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,4,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,5,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,6,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,7,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,8,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,9,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,KENANGA,3,ONN-X (TTC KENANGA) ,0,3,11,10,I10T100G-2/CQP,IDLE,196:00:00,......
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,1,7,1,IO1T10G-1/LH,,195:00:00,7080_TLK#2 -- 7080_PBR#3
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,1,12,1,IO1T10G-1/LH,,194:04:00,"TLK-BDL NTS WL#1, TLK_7080#2_Slot-3_Port-1"
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,1,13,1,IO1T10G-1/LH,,193:07:00,ex__ROUTER PG-BDL (TO TTC : 7300_T-Kelapa-2_Slot-5_Port-3)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,1,14,1,IO1T10G-1/LH,,194:02:00,7080 Lambda-12
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,1,1,IO1T10G-1/LH,,193:09:00,TELKOMSEL LACK CAPACITY (MSC TLK-PBM)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,2,1,IO1T10G-1/LH,TLKA 2O,194:00:00,ME-TLKA 2/1/1 TO BNKC 1/1/1 via BTA-LLG
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,7,1,IO1T40G-1/DP-I,,192:04:00,40GB CKA-DGS (FACING CKA)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,9,1,IO1T40G-1/DP-I,,192:01:00,40GB CKA-DGS (FACING CKA)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,11,1,IO1T10G-1/LH,,196:00:00,TSEL LD-4 TLK-PBM (OTB_MSC#4/5)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,2,12,1,IO1T10G-1/LH,IDLE,195:09:00,TSEL_IPBB_DLD-BUARAN(2)_(PASSTH SBCS 192.2#3 BTRA-CKA)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,3,15,1,IO1T10G-1/LH,,194:04:00,"MODULE_MISSING_TLK-PBR NTS WL#1, TLK_7080#2_102#1"
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,3,1,IO1T10G-1/LH,,193:07:00,IDLE
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,4,1,IO1T10G-1/LH,,194:02:00,LD-12 7080 TLK-PBR LAMDA#4
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,6,1,IO1T10G-1/LH,ETH TLKTHO,193:09:00,METRO ETH TLK-JB #2 (ME3_TLKA-6/1/1 -- ME_JBCA_3/2/1)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,10,1,IO1T10G-1/LH,,193:02:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,11,1,IO1T40G-1/DP-I,,192:04:00,40GB CKA-DGS (FACING PBR)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,13,1,IO1T40G-1/DP-I,,192:01:00,40GB CKA-DGS (FACING PBR)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,4,15,1,IO1T10G-1/LH,,196:00:00,LD-4 TSEL MSC_TLK - JB (OTB_MSC#1/2) SDH UN5000 TLK-JB
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,2,1,IO1T10G-1/LH,,195:04:00,PROTEKSI RING-2
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,7,1,IO1T10G-1/LH,,192:09:00,IPBB TSEL PADANG BELANTI - BATAM
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,8,1,IO1T40G-1/DP,,192:07:00,IDLE
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,8,2,,,,T-D1-TLK 0/5/0/3 to T-D2-CKA 0/11/0/2
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,8,3,,,,T-D1-PGC 0/3/0/0 to T-D2-JT2 0/15/0/4
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,8,4,,,,IDLE
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,10,1,IO1T40G-1/DP,,192:06:00,TERA TLK-DGS via JKT passthrough 3rd Route
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,10,2,,,,ex__TSEL TLK-PDG via BTA
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,10,3,,,,CKA-PBR
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,10,4,,ex ME MO,,IDLE ex ME-TLK 1/1/2 TO ME-TJN 2/2/1
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,12,1,IO1T40G-1/DP-I,,192:05:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,5,14,1,IO1T40G-1/DP-I,,192:03:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,1,1,IO1T10G-1/LH,,195:09:00,TSEL TTC PG -JB (7300_TLK-2_105#1)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,3,1,IO1T10G-1/LH,,195:07:00,TSEL MSC_TLK - JB (OTB_MSC#5/6) SDH UN5000 TLK-JB
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,6,1,IO1T10G-1/LH,,195:04:00,LAMDA-12 TLK-PBR (7070_TLK-5_202)
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,7,1,IO1T10G-1/LH,,195:00:00,ex__METRO ETH TLK-BDL via JB-MBO-LLG-BN
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,8,1,IO1T10G-1/LH,,194:08:00,METRO ETH TLK-LLG
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,6,10,1,IO1T10G-1/LH,,192:09:00,TERA ROUTER TLK 0/7/0/0 TO BDS 
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,7,1,1,IO1T40G-1/DP-I,,192:02:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,8,1,1,IO1T40G-1/DP-I,,192:05:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,8,3,1,IO1T40G-1/DP-I,,192:03:00,?????.
,JASUKA,TALANG KELAPA,3,T-Kelapa-1,0,8,5,1,IO1T40G-1/DP-I,,192:02:00,?????.
,JASUKA,PALEMBANG,3,Palembang-1,0,1,12,1,IO1T10G-1/LH,IDLE,195:00:00,"METRO ETH PGC-BN via BTA-BDL (ME2_PGC_2/2/2), BDL-BN 193.8"
,JASUKA,PALEMBANG,3,Palembang-1,0,1,13,1,IO1T10G-1/LH,P2-D1-PGC 2/2/1 TO ME-D1-JBCA,194:08:00,ex__ME2-D1-PGC 2/2/1 TO ME-D1-JBCA 2/2/1 via BTA-LLG
